18:30	贾斯珀·琼斯	101	蕾切尔·帕金斯	剧情片	2017/6/18	02厅	SFC上影影城（八佰伴店）
20:45	雪女	97	杉野希妃	剧情片	2017/6/18	02厅	SFC上影影城（八佰伴店）
13:30	最后的呼吸	73	安娜贝尔·罗耀拉	纪录片	2017/6/18	01厅	光影车间·静安店
15:45	佛朗哥的遗产—西班牙的失窃儿童	70	因加·布雷默	纪录片	2017/6/18	01厅	光影车间·静安店
18:30	当保罗穿越大海	97	雅各布·普罗伊斯	纪录片	2017/6/18	01厅	光影车间·静安店
20:45	柏林叛逆高中	93	亚历山大·克雷德	纪录片	2017/6/18	01厅	光影车间·静安店
13:30	风波再起	115	丹尼尔·迪马克	剧情片	2017/6/18	01厅	上海百丽宫影城（ifc商场店）
15:45	第二个夏天，不再遇到你	107	中西健二	剧情片	2017/6/18	01厅	上海百丽宫影城（ifc商场店）
18:30	我单纯的兄弟	114	马库斯·高勒	剧情片	2017/6/18	01厅	上海百丽宫影城（ifc商场店）
20:45	阿德尔曼夫妇	121	尼古拉斯·贝多斯	剧情片	2017/6/18	01厅	上海百丽宫影城（ifc商场店）
20:45	牛奶配送员的奇幻人生	126	埃米尔·库斯图里卡	剧情片	2017/6/18	观众厅	上海美琪大戏院
15:45	与歌同行	136	詹姆斯·曼高德	剧情片	2017/6/18	05厅	保利国际影城上海世博店
18:30	平衡	84	霍普·迪克森·利奇	剧情片	2017/6/18	05厅	保利国际影城上海世博店
20:45	油墨滋味	80	摩根·西蒙	剧情片	2017/6/18	05厅	保利国际影城上海世博店
15:45	褐红	95	普尔克特	剧情片	2017/6/18	07厅	AMG海上国际影城环球港店
18:30	大创业家	116	约翰·李·汉考克	剧情片	2017/6/18	07厅	AMG海上国际影城环球港店
15:45	隐藏人物	127	特奥多尔·梅尔菲	剧情片	2017/6/18	01厅	上海市沪北电影院
18:30	搜索者	119	约翰·福特	剧情片	2017/6/18	01厅	上海市沪北电影院
10:30	梅纳什	83	约书亚·温斯坦	剧情片	2017/6/18	06厅	上海世纪友谊影城
13:30	复仇记	97	帕托·特莱利亚	剧情片	2017/6/18	06厅	上海世纪友谊影城
15:45	怒火救援	146	托尼·斯科特	剧情片	2017/6/18	06厅	上海世纪友谊影城
